liaison_id	acte_id	act_number	register	folio_norm	image_id	image_order	zone_id	class_id	class_name	role	zone_order_in_image	zone_order_global	abs_x	abs_y	abs_w	abs_h	statut_zone	statut_structure
17	16876.0	11	JJ140	11r	21	1	25.0	0.0	AC	AC	9.0	1.0	0.0	9.0	1200.0	1037.0	valide	
18	16877.0	12	JJ140	11r	21	1	26.0	0.0	AC	AC	1035.0	1.0	2.0	1035.0	1195.0	86.0	valide	
19	16878.0	13	JJ140	11r	21	1	27.0	0.0	AC	AC	1121.0	1.0	1.0	1121.0	1197.0	227.0	valide	
20	16879.0	14	JJ140	12r	22	1	28.0	0.0	AC	AC	39.0	1.0	10.0	39.0	1189.0	1395.0	valide	
21	16880.0	15	JJ140	13r	23	1	29.0	1.0	AI	AI	14.0	1.0	1.0	14.0	1194.0	1342.0	valide	valide_AI_AM_AF
22	16880.0	15	JJ140	13r	24	2	30.0	2.0	AF	AF	10.0	2.0	15.0	10.0	1182.0	745.0	valide	valide_AI_AM_AF
23	16881.0	16	JJ140	14r	24	1	31.0	1.0	AI	AI	754.0	1.0	0.0	754.0	1199.0	660.0	valide	valide_AI_AM_AF
24	16881.0	16	JJ140	14r	25	2	32.0	2.0	AF	AF	10.0	2.0	1.0	10.0	1197.0	712.0	valide	valide_AI_AM_AF
25	16882.0	17	JJ140	15r	25	1	33.0	1.0	AI	AI	723.0	1.0	1.0	723.0	1192.0	626.0	valide	valide_AI_AM_AF
26	16882.0	17	JJ140	15r	26	2	34.0	2.0	AF	AF	9.0	2.0	1.0	9.0	1197.0	1423.0	valide	valide_AI_AM_AF
27	16883.0	18	JJ140	17r	27	1	35.0	0.0	AC	AC	13.0	1.0	1.0	13.0	1199.0	958.0	valide	
28	16884.0	19	JJ140	17r	27	1	36.0	1.0	AI	AI	963.0	1.0	0.0	963.0	1200.0	379.0	valide	valide_AI_AM_AF
29	16884.0	19	JJ140	17r	28	2	37.0	2.0	AF	AF	6.0	2.0	3.0	6.0	1195.0	863.0	valide	valide_AI_AM_AF
30	16885.0	20	JJ140	18r	28	1	38.0	1.0	AI	AI	869.0	1.0	2.0	869.0	1196.0	551.0	valide	valide_AI_AM_AF
31	16885.0	20	JJ140	18r	29	2	39.0	3.0	AM	AM	7.0	2.0	1.0	7.0	1197.0	1341.0	valide	valide_AI_AM_AF
32	16885.0	20	JJ140	18r	30	3	40.0	2.0	AF	AF	6.0	3.0	3.0	6.0	1194.0	857.0	valide	valide_AI_AM_AF
33	16886.0	21	JJ140	20r	30	1	41.0	1.0	AI	AI	859.0	1.0	0.0	859.0	1198.0	557.0	valide	valide_AI_AM_AF
34	16886.0	21	JJ140	20r	31	2	42.0	2.0	AF	AF	6.0	2.0	1.0	6.0	1198.0	579.0	valide	valide_AI_AM_AF
35	16887.0	22	JJ140	21r	31	1	43.0	1.0	AI	AI	585.0	1.0	1.0	585.0	1195.0	759.0	valide	valide_AI_AM_AF
36	16887.0	22	JJ140	21r	32	2	44.0	2.0	AF	AF	6.0	2.0	6.0	6.0	1192.0	991.0	valide	valide_AI_AM_AF
37	16888.0	23	JJ140	22r	32	1	45.0	1.0	AI	AI	1000.0	1.0	23.0	1000.0	1175.0	418.0	valide	valide_AI_AM_AF
38	16888.0	23	JJ140	22r	33	2	46.0	2.0	AF	AF	27.0	2.0	0.0	27.0	1199.0	724.0	valide	valide_AI_AM_AF
39	16889.0	24	JJ140	23r	33	1	47.0	1.0	AI	AI	750.0	1.0	1.0	750.0	1196.0	593.0	valide	valide_AI_AM_AF
40	16889.0	24	JJ140	23r	34	2	48.0	2.0	AF	AF	8.0	2.0	4.0	8.0	1194.0	373.0	valide	valide_AI_AM_AF
41	16890.0	25	JJ140	24r	34	1	49.0	0.0	AC	AC	380.0	1.0	63.0	380.0	1136.0	1059.0	valide	
42	16891.0	26	JJ140	25r	35	1	50.0	0.0	AC	AC	19.0	1.0	1.0	19.0	1189.0	875.0	valide	
43	16892.0	27	JJ140	25r	35	1	51.0	1.0	AI	AI	888.0	1.0	1.0	888.0	1197.0	454.0	valide	valide_AI_AM_AF
44	16892.0	27	JJ140	25r	36	2	52.0	2.0	AF	AF	30.0	2.0	16.0	30.0	1182.0	702.0	valide	valide_AI_AM_AF
45	16893.0	28	JJ140	26r	36	1	53.0	1.0	AI	AI	732.0	1.0	4.0	732.0	1194.0	688.0	valide	valide_AI_AM_AF
46	16893.0	28	JJ140	26r	37	2	54.0	2.0	AF	AF	35.0	2.0	1.0	35.0	1189.0	1314.0	valide	valide_AI_AM_AF
47	16894.0	29	JJ140	28r	38	1	55.0	0.0	AC	AC	14.0	1.0	7.0	14.0	1193.0	1414.0	valide	
48	16895.0	30	JJ140	29r	39	1	56.0	1.0	AI	AI	242.0	1.0	1.0	242.0	1193.0	1106.0	valide	valide_AI_AM_AF
49	16895.0	30	JJ140	29r	40	2	57.0	2.0	AF	AF	13.0	2.0	22.0	13.0	1178.0	609.0	valide	valide_AI_AM_AF
50	16896.0	31	JJ140	29r	39	1											ancrage_sans_zone_initiale	
51	16897.0	32	JJ140	30r	40	1	58.0	1.0	AI	AI	620.0	1.0	4.0	620.0	1196.0	810.0	valide	valide_AI_AM_AF
52	16897.0	32	JJ140	30r	41	2	59.0	2.0	AF	AF	14.0	2.0	2.0	14.0	1186.0	696.0	valide	valide_AI_AM_AF
53	16898.0	33	JJ140	31r	41	1	60.0	1.0	AI	AI	709.0	1.0	1.0	709.0	1161.0	623.0	valide	valide_AI_AM_AF
54	16898.0	33	JJ140	31r	42	2	61.0	2.0	AF	AF	37.0	2.0	6.0	37.0	1194.0	1394.0	valide	valide_AI_AM_AF
55	16899.0	34	JJ140	33r	43	1	62.0	1.0	AI	AI	40.0	1.0	0.0	40.0	1094.0	1303.0	valide	valide_AI_AM_AF
56	16899.0	34	JJ140	33r	44	2	63.0	3.0	AM	AM	35.0	2.0	5.0	35.0	1195.0	1394.0	valide	valide_AI_AM_AF
57	16899.0	34	JJ140	33r	45	3	64.0	3.0	AM	AM	30.0	3.0	1.0	30.0	1068.0	1318.0	valide	valide_AI_AM_AF
58	16899.0	34	JJ140	33r	46	4	65.0	3.0	AM	AM	11.0	4.0	5.0	11.0	1195.0	1418.0	valide	valide_AI_AM_AF
59	16899.0	34	JJ140	33r	47	5	66.0	3.0	AM	AM	37.0	5.0	0.0	37.0	1184.0	1291.0	valide	valide_AI_AM_AF
60	16899.0	34	JJ140	33r	48	6	67.0	3.0	AM	AM	36.0	6.0	7.0	36.0	1193.0	1396.0	valide	valide_AI_AM_AF
61	16899.0	34	JJ140	33r	49	7	68.0	2.0	AF	AF	33.0	7.0	0.0	33.0	1119.0	628.0	valide	valide_AI_AM_AF
62	16900.0	35	JJ140	39r	49	1	69.0	1.0	AI	AI	663.0	1.0	0.0	663.0	1183.0	660.0	valide	valide_AI_AM_AF
63	16900.0	35	JJ140	39r	50	2	70.0	3.0	AM	AM	7.0	2.0	8.0	7.0	1192.0	1414.0	valide	valide_AI_AM_AF
64	16900.0	35	JJ140	39r	51	3	71.0	2.0	AF	AF	21.0	3.0	0.0	21.0	1184.0	485.0	valide	valide_AI_AM_AF
65	16901.0	36	JJ140	41r	51	1	72.0	0.0	AC	AC	507.0	1.0	1.0	507.0	1192.0	820.0	valide	
66	16902.0	37	JJ140	42r	52	1	73.0	1.0	AI	AI	32.0	1.0	0.0	32.0	1198.0	1370.0	valide	valide_AI_AM_AF
67	16902.0	37	JJ140	42r	53	2	74.0	3.0	AM	AM	39.0	2.0	0.0	39.0	1091.0	1288.0	valide	valide_AI_AM_AF
68	16902.0	37	JJ140	42r	54	3	75.0	3.0	AM	AM	24.0	3.0	1.0	24.0	1197.0	1377.0	valide	valide_AI_AM_AF
69	16902.0	37	JJ140	42r	55	4	76.0	2.0	AF	AF	11.0	4.0	0.0	11.0	1195.0	1020.0	valide	valide_AI_AM_AF
70	16903.0	38	JJ140	45r	55	1	77.0	1.0	AI	AI	1023.0	1.0	0.0	1023.0	1187.0	299.0	valide	valide_AI_AM_AF
71	16903.0	38	JJ140	45r	56	2	78.0	2.0	AF	AF	23.0	2.0	0.0	23.0	1199.0	957.0	valide	valide_AI_AM_AF
72	16904.0	39	JJ140	46r	56	1	79.0	1.0	AI	AI	984.0	1.0	1.0	984.0	1198.0	420.0	valide	valide_AI_AM_AF
73	16904.0	39	JJ140	46r	57	2	80.0	2.0	AF	AF	15.0	2.0	0.0	15.0	1199.0	641.0	valide	valide_AI_AM_AF
74	16905.0	40	JJ140	47r	57	1	81.0	1.0	AI	AI	656.0	1.0	1.0	656.0	1094.0	663.0	valide	valide_AI_AM_AF
75	16905.0	40	JJ140	47r	58	2	82.0	2.0	AF	AF	4.0	2.0	0.0	4.0	1198.0	595.0	valide	valide_AI_AM_AF
76	16906.0	41	JJ140	48r	58	1	83.0	0.0	AC	AC	598.0	1.0	3.0	598.0	1196.0	804.0	valide	
77	16907.0	42	JJ140	49r	59	1	84.0	1.0	AI	AI	15.0	1.0	0.0	15.0	1081.0	1323.0	valide	valide_AI_AM_AF
78	16907.0	42	JJ140	49r	60	2	85.0	3.0	AM	AM	11.0	2.0	0.0	11.0	1198.0	1392.0	valide	valide_AI_AM_AF
79	16907.0	42	JJ140	49r	61	3	86.0	3.0	AM	AM	23.0	3.0	0.0	23.0	1086.0	1316.0	valide	valide_AI_AM_AF
80	16907.0	42	JJ140	49r	62	4	87.0	3.0	AM	AM	32.0	4.0	0.0	32.0	1198.0	1370.0	valide	valide_AI_AM_AF
81	16907.0	42	JJ140	49r	63	5	88.0	3.0	AM	AM	6.0	5.0	0.0	6.0	1096.0	1337.0	valide	valide_AI_AM_AF
82	16907.0	42	JJ140	49r	64	6	89.0	2.0	AF	AF	6.0	6.0	2.0	6.0	1197.0	445.0	valide	valide_AI_AM_AF
83	16908.0	43	JJ140	54r	64	1	90.0	1.0	AI	AI	449.0	1.0	0.0	449.0	1198.0	949.0	valide	valide_AI_AM_AF
84	16908.0	43	JJ140	54r	65	2	91.0	2.0	AF	AF	24.0	2.0	1.0	24.0	1070.0	1325.0	valide	valide_AI_AM_AF
85	16909.0	44	JJ140	56r	66	1	92.0	0.0	AC	AC	32.0	1.0	4.0	32.0	1194.0	1368.0	valide	
86	16910.0	45	JJ140	57r	67	1	93.0	0.0	AC	AC	25.0	1.0	0.0	25.0	1108.0	743.0	valide	
87	16911.0	46	JJ140	57r	67	1	94.0	1.0	AI	AI	768.0	1.0	0.0	768.0	1098.0	552.0	valide	valide_AI_AM_AF
88	16911.0	46	JJ140	57r	68	2	95.0	2.0	AF	AF	24.0	2.0	0.0	24.0	1199.0	448.0	valide	valide_AI_AM_AF
89	16912.0	47	JJ140	58r	68	1	96.0	1.0	AI	AI	471.0	1.0	5.0	471.0	1195.0	949.0	valide	valide_AI_AM_AF
90	16912.0	47	JJ140	58r	69	2	97.0	2.0	AF	AF	8.0	2.0	0.0	8.0	1082.0	1339.0	valide	valide_AI_AM_AF
91	16913.0	48	JJ140	60r	70	1	98.0	0.0	AC	AC	13.0	1.0	1.0	13.0	1199.0	1005.0	valide	
92	16914.0	49	JJ140	60r	70	1	99.0	1.0	AI	AI	1018.0	1.0	11.0	1018.0	1189.0	368.0	valide	valide_AI_AM_AF
93	16914.0	49	JJ140	60r	71	2	100.0	2.0	AF	AF	33.0	2.0	2.0	33.0	1053.0	1311.0	valide	valide_AI_AM_AF
94	16915.0	50	JJ140	62r	72	1	101.0	0.0	AC	AC	42.0	1.0	4.0	42.0	1196.0	1379.0	valide	
95	16916.0	51	JJ140	63r	73	1	102.0	0.0	AC	AC	34.0	1.0	1.0	34.0	1092.0	1317.0	valide	
96	16917.0	52	JJ140	65r	75	1	103.0	0.0	AC	AC	41.0	1.0	1.0	41.0	1099.0	954.0	valide	
97	16918.0	53	JJ140	65r	75	1	104.0	1.0	AI	AI	986.0	1.0	0.0	986.0	1190.0	334.0	valide	valide_AI_AM_AF
98	16918.0	53	JJ140	65r	76	2	105.0	2.0	AF	AF	35.0	2.0	2.0	35.0	1198.0	1038.0	valide	valide_AI_AM_AF
99	16919.0	54	JJ140	66r	76	1	106.0	1.0	AI	AI	1081.0	1.0	6.0	1081.0	1194.0	336.0	valide	valide_AI_AM_AF
100	16919.0	54	JJ140	66r	77	2	107.0	2.0	AF	AF	39.0	2.0	0.0	39.0	1085.0	1310.0	valide	valide_AI_AM_AF
101	16920.0	55	JJ140	68r	78	1	108.0	1.0	AI	AI	39.0	1.0	0.0	39.0	1200.0	1366.0	valide	valide_AI_AM_AF
102	16920.0	55	JJ140	68r	79	2	109.0	3.0	AM	AM	39.0	2.0	0.0	39.0	1094.0	1314.0	valide	valide_AI_AM_AF
103	16920.0	55	JJ140	68r	80	3	110.0	3.0	AM	AM	6.0	3.0	0.0	6.0	1199.0	1397.0	valide	valide_AI_AM_AF
104	16920.0	55	JJ140	68r	81	4	111.0	2.0	AF	AF	40.0	4.0	2.0	40.0	1157.0	1325.0	valide	valide_AI_AM_AF
105	16921.0	56	JJ140	72r	82	1	112.0	0.0	AC	AC	39.0	1.0	140.0	39.0	1060.0	1365.0	valide	
106	16922.0	57	JJ140	73r	83	1	113.0	0.0	AC	AC	31.0	1.0	0.0	31.0	1131.0	1319.0	valide	
107	16923.0	58	JJ140	74r	84	1	114.0	0.0	AC	AC	21.0	1.0	0.0	21.0	1200.0	840.0	valide	
108	16924.0	59	JJ140	74r	84	1	115.0	1.0	AI	AI	859.0	1.0	1.0	859.0	1199.0	542.0	valide	valide_AI_AM_AF
109	16924.0	59	JJ140	74r	85	2	116.0	2.0	AF	AF	6.0	2.0	0.0	6.0	1200.0	891.0	valide	valide_AI_AM_AF
110	16925.0	60	JJ140	75r	85	1	117.0	1.0	AI	AI	892.0	1.0	0.0	892.0	1185.0	430.0	valide	valide_AI_AM_AF
111	16925.0	60	JJ140	75r	86	2	118.0	2.0	AF	AF	32.0	2.0	1.0	32.0	1199.0	771.0	valide	valide_AI_AM_AF
112	16926.0	61	JJ140	76r	86	1	119.0	1.0	AI	AI	801.0	1.0	1.0	801.0	1199.0	603.0	valide	valide_AI_AM_AF
113	16926.0	61	JJ140	76r	87	2	120.0	2.0	AF	AF	9.0	2.0	0.0	9.0	1186.0	910.0	valide	valide_AI_AM_AF
114	16927.0	62	JJ140	77r	87	1	121.0	1.0	AI	AI	911.0	1.0	0.0	911.0	1181.0	409.0	valide	valide_AI_AM_AF
115	16927.0	62	JJ140	77r	88	2	122.0	2.0	AF	AF	27.0	2.0	0.0	27.0	1200.0	775.0	valide	valide_AI_AM_AF
116	16928.0	63	JJ140	78r	88	1	123.0	1.0	AI	AI	800.0	1.0	0.0	800.0	1200.0	603.0	valide	valide_AI_AM_AF
117	16928.0	63	JJ140	78r	89	2	124.0	2.0	AF	AF	24.0	2.0	0.0	24.0	1091.0	1321.0	valide	valide_AI_AM_AF
118	16930.0	65	JJ140	81r	91	1	125.0	1.0	AI	AI	32.0	1.0	0.0	32.0	1091.0	1322.0	valide	valide_AI_AM_AF
119	16930.0	65	JJ140	81r	92	2	126.0	2.0	AF	AF	8.0	2.0	1.0	8.0	1199.0	357.0	valide	valide_AI_AM_AF
120	16931.0	66	JJ140	82r	92	1	127.0	1.0	AI	AI	365.0	1.0	0.0	365.0	1200.0	1036.0	valide	valide_AI_AM_AF
121	16931.0	66	JJ140	82r	93	2	128.0	2.0	AF	AF	14.0	2.0	0.0	14.0	1199.0	498.0	valide	valide_AI_AM_AF
122	16932.0	67	JJ140	83r	93	1	129.0	1.0	AI	AI	501.0	1.0	0.0	501.0	1190.0	841.0	valide	valide_AI_AM_AF
123	16932.0	67	JJ140	83r	94	2	130.0	2.0	AF	AF	27.0	2.0	0.0	27.0	1200.0	440.0	valide	valide_AI_AM_AF
124	16933.0	68	JJ140	84r	94	1	131.0	1.0	AI	AI	466.0	1.0	0.0	466.0	1199.0	931.0	valide	valide_AI_AM_AF
125	16933.0	68	JJ140	84r	95	2	132.0	2.0	AF	AF	22.0	2.0	0.0	22.0	1193.0	712.0	valide	valide_AI_AM_AF
126	16934.0	69	JJ140	85r	95	1	133.0	1.0	AI	AI	733.0	1.0	0.0	733.0	1192.0	592.0	valide	valide_AI_AM_AF
127	16934.0	69	JJ140	85r	96	2	134.0	2.0	AF	AF	23.0	2.0	6.0	23.0	1194.0	410.0	valide	valide_AI_AM_AF
128	16935.0	70	JJ140	86r	96	1	135.0	1.0	AI	AI	434.0	1.0	3.0	434.0	1197.0	965.0	valide	valide_AI_AM_AF
129	16935.0	70	JJ140	86r	97	2	136.0	2.0	AF	AF	37.0	2.0	0.0	37.0	1197.0	361.0	valide	valide_AI_AM_AF
130	16936.0	71	JJ140	87r	97	1	137.0	1.0	AI	AI	396.0	1.0	0.0	396.0	1193.0	950.0	valide	valide_AI_AM_AF
131	16936.0	71	JJ140	87r	98	2	138.0	2.0	AF	AF	15.0	2.0	0.0	15.0	1200.0	688.0	valide	valide_AI_AM_AF
132	16937.0	72	JJ140	88r	98	1	139.0	1.0	AI	AI	700.0	1.0	2.0	700.0	1197.0	669.0	valide	valide_AI_AM_AF
133	16937.0	72	JJ140	88r	99	2	140.0	2.0	AF	AF	36.0	2.0	0.0	36.0	1136.0	369.0	valide	valide_AI_AM_AF
134	16938.0	73	JJ140	89r	99	1	141.0	0.0	AC	AC	404.0	1.0	0.0	404.0	1058.0	586.0	valide	
135	16939.0	74	JJ140	89r	99	1											ancrage_sans_zone_initiale	
136	16940.0	75	JJ140	90r	100	1	142.0	0.0	AC	AC	27.0	1.0	112.0	27.0	1088.0	822.0	valide	
137	16941.0	76	JJ140	90r	100	1	143.0	1.0	AI	AI	850.0	1.0	77.0	850.0	1123.0	544.0	valide	valide_AI_AM_AF
138	16941.0	76	JJ140	90r	101	2	144.0	3.0	AM	AM	39.0	2.0	0.0	39.0	1159.0	1307.0	valide	valide_AI_AM_AF
139	16941.0	76	JJ140	90r	102	3	145.0	3.0	AM	AM	34.0	3.0	134.0	34.0	1066.0	1361.0	valide	valide_AI_AM_AF
140	16941.0	76	JJ140	90r	103	4	146.0	3.0	AM	AM	35.0	4.0	0.0	35.0	1085.0	1314.0	valide	valide_AI_AM_AF
141	16941.0	76	JJ140	90r	104	5	147.0	2.0	AF	AF	7.0	5.0	6.0	7.0	1194.0	298.0	valide	valide_AI_AM_AF
142	16942.0	77	JJ140	94r	104	1	148.0	1.0	AI	AI	305.0	1.0	2.0	305.0	1198.0	1087.0	valide	valide_AI_AM_AF
143	16942.0	77	JJ140	94r	105	2	149.0	3.0	AM	AM	40.0	2.0	0.0	40.0	1094.0	1312.0	valide	valide_AI_AM_AF
144	16942.0	77	JJ140	94r	106	3	150.0	2.0	AF	AF	36.0	3.0	2.0	36.0	1197.0	1359.0	valide	valide_AI_AM_AF
145	16943.0	78	JJ140	97r	107	1	151.0	1.0	AI	AI	26.0	1.0	0.0	26.0	1097.0	1320.0	valide	valide_AI_AM_AF
146	16943.0	78	JJ140	97r	108	2	152.0	2.0	AF	AF	4.0	2.0	1.0	4.0	1199.0	343.0	valide	valide_AI_AM_AF
147	16944.0	79	JJ140	98r	108	1	153.0	1.0	AI	AI	347.0	1.0	0.0	347.0	1200.0	1040.0	valide	valide_AI_AM_AF
148	16944.0	79	JJ140	98r	109	2	154.0	2.0	AF	AF	25.0	2.0	0.0	25.0	1188.0	695.0	valide	valide_AI_AM_AF
149	16945.0	80	JJ140	99r	109	1	155.0	1.0	AI	AI	716.0	1.0	0.0	716.0	1189.0	610.0	valide	valide_AI_AM_AF
150	16945.0	80	JJ140	99r	110	2	156.0	2.0	AF	AF	7.0	2.0	1.0	7.0	1198.0	714.0	valide	valide_AI_AM_AF
151	16946.0	81	JJ140	100r	110	1	157.0	1.0	AI	AI	721.0	1.0	0.0	721.0	1199.0	658.0	valide	valide_AI_AM_AF
152	16946.0	81	JJ140	100r	111	2	158.0	2.0	AF	AF	24.0	2.0	2.0	24.0	1092.0	1338.0	valide	valide_AI_AM_AF
153	16947.0	82	JJ140	102r	112	1	159.0	1.0	AI	AI	6.0	1.0	0.0	6.0	1200.0	1382.0	valide	valide_AI_AM_AF
154	16947.0	82	JJ140	102r	113	2	160.0	2.0	AF	AF	50.0	2.0	2.0	50.0	1048.0	483.0	valide	valide_AI_AM_AF
155	16948.0	83	JJ140	103r	113	1	161.0	1.0	AI	AI	550.0	1.0	0.0	550.0	1040.0	793.0	valide	valide_AI_AM_AF
156	16948.0	83	JJ140	103r	114	2	162.0	2.0	AF	AF	27.0	2.0	137.0	27.0	1062.0	484.0	valide	valide_AI_AM_AF
157	16949.0	84	JJ140	104r	114	1	163.0	0.0	AC	AC	511.0	1.0	176.0	511.0	1023.0	629.0	valide	
158	16950.0	85	JJ140	104r	114	1	164.0	1.0	AI	AI	1137.0	1.0	73.0	1137.0	1125.0	243.0	valide	valide_AI_AM_AF
159	16950.0	85	JJ140	104r	115	2	165.0	2.0	AF	AF	10.0	2.0	0.0	10.0	1200.0	336.0	valide	valide_AI_AM_AF
160	16951.0	86	JJ140	105r	115	1	166.0	0.0	AC	AC	343.0	1.0	1.0	343.0	1166.0	1018.0	valide	
161	16952.0	87	JJ140	106r	116	1	167.0	0.0	AC	AC	13.0	1.0	0.0	13.0	1199.0	1367.0	valide	
162	16953.0	88	JJ140	107r	117	1	168.0	1.0	AI	AI	36.0	1.0	0.0	36.0	1177.0	1330.0	valide	valide_AI_AM_AF
163	16953.0	88	JJ140	107r	118	2	169.0	2.0	AF	AF	8.0	2.0	1.0	8.0	1198.0	467.0	valide	valide_AI_AM_AF
164	16954.0	88bis	JJ140	108r	118	1	170.0	1.0	AI	AI	477.0	1.0	0.0	477.0	1200.0	900.0	valide	valide_AI_AM_AF
165	16954.0	88bis	JJ140	108r	119	2	171.0	2.0	AF	AF	33.0	2.0	0.0	33.0	1038.0	822.0	valide	valide_AI_AM_AF
166	16955.0	89	JJ140	109r	119	1	172.0	1.0	AI	AI	849.0	1.0	2.0	849.0	1083.0	519.0	valide	valide_AI_AM_AF
167	16955.0	89	JJ140	109r	120	2	173.0	2.0	AF	AF	7.0	2.0	194.0	7.0	1004.0	952.0	valide	valide_AI_AM_AF
168	16956.0	90	JJ140	110r	120	1	174.0	1.0	AI	AI	966.0	1.0	167.0	966.0	1033.0	409.0	valide	valide_AI_AM_AF
169	16956.0	90	JJ140	110r	121	2	175.0	2.0	AF	AF	31.0	2.0	1.0	31.0	1178.0	916.0	valide	valide_AI_AM_AF
170	16957.0	91	JJ140	111r	121	1	176.0	1.0	AI	AI	942.0	1.0	1.0	942.0	1188.0	403.0	valide	valide_AI_AM_AF
171	16957.0	91	JJ140	111r	122	2	177.0	2.0	AF	AF	33.0	2.0	0.0	33.0	1199.0	1357.0	valide	valide_AI_AM_AF
172	16958.0	92	JJ140	113r	123	1	178.0	1.0	AI	AI	38.0	1.0	1.0	38.0	1176.0	1332.0	valide	valide_AI_AM_AF
173	16958.0	92	JJ140	113r	124	2	179.0	2.0	AF	AF	33.0	2.0	5.0	33.0	1195.0	434.0	valide	valide_AI_AM_AF
174	16958.1	92_2	JJ140	114r	124	1	180.0	0.0	AC	AC	467.0	1.0	0.0	467.0	1199.0	309.0	valide	
175	16958.2	92_3	JJ140	114r	124	1	181.0	0.0	AC	AC	776.0	1.0	1.0	776.0	1198.0	294.0	valide	
176	16958.3	92_4	JJ140	114r	124	1	182.0	1.0	AI	AI	1069.0	1.0	9.0	1069.0	1191.0	321.0	valide	valide_AI_AM_AF
177	16958.3	92_4	JJ140	114r	125	2	183.0	2.0	AF	AF	43.0	2.0	0.0	43.0	1199.0	420.0	valide	valide_AI_AM_AF
178	16958.4	92_5	JJ140	115r	125	1	184.0	0.0	AC	AC	444.0	1.0	0.0	444.0	1134.0	342.0	valide	
179	16958.5	92_6	JJ140	115r	125	1	185.0	0.0	AC	AC	779.0	1.0	0.0	779.0	1185.0	579.0	valide	
180	16958.6	92_7	JJ140	116r	126	1	186.0	0.0	AC	AC	38.0	1.0	1.0	38.0	1198.0	543.0	valide	
181	16958.7	92_8	JJ140	116r	126	1	187.0	0.0	AC	AC	580.0	1.0	0.0	580.0	1199.0	343.0	valide	
182	16958.8	92_9	JJ140	116r	126	1	188.0	0.0	AC	AC	923.0	1.0	0.0	923.0	1199.0	464.0	valide	
183	16958.9	92_10	JJ140	117r	127	1	189.0	0.0	AC	AC	35.0	1.0	1.0	35.0	1172.0	493.0	valide	
184	16958.11	92_11	JJ140	117r	127	1	190.0	0.0	AC	AC	522.0	1.0	0.0	522.0	1115.0	339.0	valide	
185	16958.12	92_12	JJ140	117r	127	1	191.0	0.0	AC	AC	854.0	1.0	0.0	854.0	1194.0	493.0	valide	
186	16958.13	92_13	JJ140	118r	128	1	192.0	0.0	AC	AC	31.0	1.0	0.0	31.0	1199.0	471.0	valide	
187	16958.14	92_14	JJ140	118r	128	1	193.0	0.0	AC	AC	502.0	1.0	0.0	502.0	1199.0	409.0	valide	
188	16958.15	92_15	JJ140	118r	128	1	194.0	1.0	AI	AI	911.0	1.0	0.0	911.0	1199.0	472.0	valide	valide_AI_AM_AF
189	16958.15	92_15	JJ140	118r	129	2	195.0	2.0	AF	AF	37.0	2.0	2.0	37.0	1187.0	424.0	valide	valide_AI_AM_AF
